network,geoname_id,registered_country_geoname_id,represented_country_geoname_id,is_anonymous_proxy,is_satellite_provider,postal_code,latitude,longitude,accuracy_radius
1.165.224.0/19,1671566,1668284,,0,0,,23.9059,120.6866,1
1.166.0.0/19,1668284,1668284,,0,0,,23.5,121,200
1.166.32.0/19,1677112,1668284,,0,0,,24.8383,121.0078,50
1.166.64.0/18,1668284,1668284,,0,0,,23.5,121,200
1.166.128.0/17,1668284,1668284,,0,0,,23.5,121,200
1.167.0.0/19,1679136,1668284,,0,0,,24.0709,120.5419,20
1.167.32.0/20,1673820,1668284,,0,0,,22.6148,120.3139,100
1.167.48.0/20,1668341,1668284,,0,0,,25.0478,121.5318,1
1.167.64.0/18,1668284,1668284,,0,0,,23.5,121,200
1.167.128.0/22,1668341,1668284,,0,0,,25.0478,121.5318,20
1.167.132.0/22,1678228,1668284,,0,0,,25.1283,121.7419,20
1.167.136.0/21,1679136,1668284,,0,0,,24.0709,120.5419,20
1.167.144.0/20,1668341,1668284,,0,0,,25.0478,121.5318,20
1.167.160.0/19,1668284,1668284,,0,0,,23.5,121,200
1.167.192.0/18,1668284,1668284,,0,0,,23.5,121,200
1.168.0.0/20,1679136,1668284,,0,0,,24.0709,120.5419,10
1.168.16.0/20,1671566,1668284,,0,0,,23.9059,120.6866,1
1.168.32.0/22,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.36.0/23,1679136,1668284,,0,0,,24.0709,120.5419,20
1.168.38.0/23,1668399,1668284,,0,0,,24.1469,120.6839,1
1.168.40.0/21,1668399,1668284,,0,0,,24.1469,120.6839,5
1.168.48.0/20,1671566,1668284,,0,0,,23.9059,120.6866,20
1.168.64.0/21,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.72.0/22,1668399,1668284,,0,0,,24.1469,120.6839,1
1.168.76.0/23,1679136,1668284,,0,0,,24.0709,120.5419,20
1.168.78.0/23,1668341,1668284,,0,0,,25.0478,121.5318,1
1.168.80.0/20,1668399,1668284,,0,0,,24.1469,120.6839,5
1.168.96.0/20,1668399,1668284,,0,0,,24.1469,120.6839,100
1.168.112.0/21,1671566,1668284,,0,0,,23.9059,120.6866,1
1.168.120.0/23,1671971,1668284,,0,0,,24.5643,120.8237,10
1.168.122.0/23,1667027,1668284,,0,0,,24.6875,120.9094,50
1.168.124.0/23,1667027,1668284,,0,0,,24.6875,120.9094,100
1.168.126.0/23,1671566,1668284,,0,0,,23.9059,120.6866,100
1.168.128.0/20,1679136,1668284,,0,0,,24.0709,120.5419,200
1.168.144.0/21,1679136,1668284,,0,0,,24.0709,120.5419,10
1.168.152.0/21,1679136,1668284,,0,0,,24.0709,120.5419,100
1.168.160.0/20,1679136,1668284,,0,0,,24.0709,120.5419,10
1.168.176.0/20,1668399,1668284,,0,0,,24.1469,120.6839,1
1.168.192.0/23,1679136,1668284,,0,0,,24.0709,120.5419,20
1.168.194.0/23,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.196.0/23,1679136,1668284,,0,0,,24.0709,120.5419,20
1.168.198.0/23,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.200.0/22,1671566,1668284,,0,0,,23.9059,120.6866,20
1.168.204.0/23,1671566,1668284,,0,0,,23.9059,120.6866,20
1.168.206.0/23,1679136,1668284,,0,0,,24.0709,120.5419,20
1.168.208.0/23,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.210.0/23,1671566,1668284,,0,0,,23.9059,120.6866,20
1.168.212.0/22,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.216.0/21,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.224.0/20,1668399,1668284,,0,0,,24.1469,120.6839,20
1.168.240.0/20,1671566,1668284,,0,0,,23.9059,120.6866,1
1.169.0.0/20,1674199,1668284,,0,0,,24.757,121.753,50
1.169.16.0/24,1668341,1668284,,0,0,,25.0395,121.4689,5
1.169.17.0/24,1668341,1668284,,0,0,,25.0395,121.4689,10
1.169.18.0/23,1668341,1668284,,0,0,,25.0478,121.5318,5
1.169.20.0/23,1668341,1668284,,0,0,,25.0478,121.5318,5
1.169.22.0/23,1668341,1668284,,0,0,,25.0395,121.4689,10
1.169.24.0/22,1668341,1668284,,0,0,,25.0478,121.5318,5
1.169.28.0/23,1668341,1668284,,0,0,,25.0478,121.5318,5
1.169.30.0/24,1668341,1668284,,0,0,,25.0395,121.4689,20
1.169.31.0/24,1668341,1668284,,0,0,,25.0395,121.4689,5
1.169.32.0/22,1667905,1668284,,0,0,,24.9889,121.3176,1
1.169.36.0/22,1670909,1668284,,0,0,,24.9315,121.2817,1
1.169.40.0/21,1667905,1668284,,0,0,,24.9889,121.3176,1
1.169.48.0/20,1667905,1668284,,0,0,,24.9889,121.3176,1
1.169.64.0/23,1668341,1668284,,0,0,,25.0478,121.5318,5
1.169.66.0/23,1668341,1668284,,0,0,,25.0395,121.4689,10
1.169.68.0/22,1668341,1668284,,0,0,,25.0478,121.5318,20
1.169.72.0/23,1668341,1668284,,0,0,,25.0478,121.5318,1
1.169.74.0/23,1675393,1668284,,0,0,,25.0697,121.6577,20
1.169.76.0/22,1668341,1668284,,0,0,,25.0478,121.5318,10
1.169.80.0/20,1668341,1668284,,0,0,,25.0395,121.4689,20
1.169.96.0/22,1668341,1668284,,0,0,,25.0395,121.4689,100
1.169.100.0/23,1675151,1668284,,0,0,,24.8065,120.9706,100
1.169.102.0/23,1668341,1668284,,0,0,,25.0395,121.4689,100
1.169.104.0/22,1674504,1668284,,0,0,,23.9807,121.6115,100
1.169.108.0/23,1668341,1668284,,0,0,,25.0395,121.4689,100
1.169.110.0/23,1668341,1668284,,0,0,,25.0478,121.5318,100
1.169.112.0/22,1668341,1668284,,0,0,,25.0478,121.5318,1
1.169.116.0/22,1667905,1668284,,0,0,,24.9889,121.3176,1
1.169.120.0/21,1667905,1668284,,0,0,,24.9889,121.3176,1
1.169.128.0/21,1675151,1668284,,0,0,,24.8065,120.9706,5
1.169.136.0/23,1675107,1668284,,0,0,,24.6707,121.1589,1
1.169.138.0/23,1675151,1668284,,0,0,,24.8065,120.9706,100
1.169.140.0/22,1675151,1668284,,0,0,,24.8065,120.9706,20
1.169.144.0/21,1668341,1668284,,0,0,,25.0395,121.4689,5
1.169.152.0/23,1675151,1668284,,0,0,,24.8065,120.9706,1
1.169.154.0/23,1675107,1668284,,0,0,,24.6707,121.1589,50
1.169.156.0/23,1675151,1668284,,0,0,,24.8065,120.9706,100
1.169.158.0/23,1668341,1668284,,0,0,,25.0395,121.4689,50
1.169.160.0/23,1668341,1668284,,0,0,,25.0395,121.4689,20
1.169.162.0/23,1675151,1668284,,0,0,,24.8065,120.9706,20
1.169.164.0/22,1675151,1668284,,0,0,,24.8065,120.9706,20
1.169.168.0/24,1679136,1668284,,0,0,,24.0709,120.5419,20
1.169.169.0/24,1675151,1668284,,0,0,,24.8065,120.9706,20
1.169.170.0/23,1675151,1668284,,0,0,,24.8065,120.9706,20
1.169.172.0/23,1668341,1668284,,0,0,,25.0478,121.5318,20
1.169.174.0/23,1675107,1668284,,0,0,,24.6707,121.1589,20
1.169.176.0/20,1675151,1668284,,0,0,,24.8065,120.9706,20
1.169.192.0/23,1668341,1668284,,0,0,,25.0395,121.4689,200
1.169.194.0/24,1668341,1668284,,0,0,,25.0478,121.5318,1
1.169.195.0/24,1668341,1668284,,0,0,,25.0395,121.4689,5
1.169.196.0/23,1668341,1668284,,0,0,,25.0395,121.4689,20
1.169.198.0/24,1667905,1668284,,0,0,,24.9889,121.3176,20
1.169.199.0/24,1668341,1668284,,0,0,,25.0478,121.5318,5
1.169.200.0/21,1668341,1668284,,0,0,,25.0395,121.4689,20
1.169.208.0/23,1668341,1668284,,0,0,,25.0478,121.5318,5
1.169.210.0/23,1675107,1668284,,0,0,,24.6707,121.1589,5
1.169.212.0/22,1675151,1668284,,0,0,,24.8065,120.9706,5
1.169.216.0/21,1675151,1668284,,0,0,,24.8065,120.9706,5
1.169.224.0/20,1675151,1668284,,0,0,,24.8065,120.9706,100
1.169.240.0/23,1668355,1668284,,0,0,,22.9908,120.2133,100
1.169.242.0/23,1675107,1668284,,0,0,,24.6707,121.1589,100
1.169.244.0/22,1675151,1668284,,0,0,,24.8065,120.9706,100
1.169.248.0/22,1674504,1668284,,0,0,,23.9807,121.6115,100
1.169.252.0/22,1668341,1668284,,0,0,,25.0478,121.5318,100
1.170.0.0/22,1679136,1668284,,0,0,,24.0709,120.5419,10
1.170.4.0/22,1668399,1668284,,0,0,,24.1469,120.6839,20
1.170.8.0/21,1668399,1668284,,0,0,,24.1469,120.6839,10
1.170.16.0/22,1665443,1668284,,0,0,,23.9579,120.5747,10
1.170.20.0/22,1679136,1668284,,0,0,,24.0709,120.5419,1
1.170.24.0/21,1668399,1668284,,0,0,,24.1469,120.6839,100
1.170.32.0/21,1679136,1668284,,0,0,,24.0709,120.5419,100
1.170.40.0/21,1668399,1668284,,0,0,,24.1469,120.6839,100
1.170.48.0/20,1679136,1668284,,0,0,,24.0709,120.5419,1
1.170.64.0/22,1671566,1668284,,0,0,,23.9059,120.6866,50
1.170.68.0/23,1671566,1668284,,0,0,,23.9059,120.6866,50
1.170.70.0/23,1677303,1668284,,0,0,,23.3956,120.3172,50
1.170.72.0/21,1671566,1668284,,0,0,,23.9059,120.6866,50
1.170.80.0/21,1668399,1668284,,0,0,,24.1469,120.6839,20
1.170.88.0/22,1670909,1668284,,0,0,,24.9315,121.2817,200
1.170.92.0/23,1665196,1668284,,0,0,,23.7125,120.545,20
1.170.94.0/23,1665194,1668284,,0,0,,23.707,120.3848,1
1.170.96.0/20,1668399,1668284,,0,0,,24.1469,120.6839,50
1.170.112.0/20,1668399,1668284,,0,0,,24.1469,120.6839,1
1.170.128.0/22,1679207,1668284,,0,0,,23.646,120.5036,5
1.170.132.0/22,1665194,1668284,,0,0,,23.707,120.3848,20
1.170.136.0/21,1665194,1668284,,0,0,,23.707,120.3848,1
1.170.144.0/22,1665196,1668284,,0,0,,23.7125,120.545,20
1.170.148.0/22,1665194,1668284,,0,0,,23.707,120.3848,10
1.170.152.0/21,1665196,1668284,,0,0,,23.7125,120.545,50
1.170.160.0/23,1679207,1668284,,0,0,,23.646,120.5036,50
1.170.162.0/23,1665194,1668284,,0,0,,23.707,120.3848,50
1.170.164.0/22,1665194,1668284,,0,0,,23.707,120.3848,50
1.170.168.0/21,1665194,1668284,,0,0,,23.707,120.3848,50
1.170.176.0/21,1665194,1668284,,0,0,,23.707,120.3848,100
1.170.184.0/23,1665194,1668284,,0,0,,23.707,120.3848,1
1.170.186.0/23,1679136,1668284,,0,0,,24.0709,120.5419,50
1.170.188.0/22,1665194,1668284,,0,0,,23.707,120.3848,1
1.170.192.0/20,1888629,1668284,,0,0,,24.6762,121.821,100
1.170.208.0/23,1888629,1668284,,0,0,,24.6762,121.821,100
1.170.210.0/23,1668284,1668284,,0,0,,24,121,100
1.170.212.0/22,1888629,1668284,,0,0,,24.6762,121.821,100
1.170.216.0/21,1888629,1668284,,0,0,,24.6762,121.821,100
1.170.224.0/19,1671971,1668284,,0,0,,24.5643,120.8237,50
1.171.0.0/23,1675151,1668284,,0,0,,24.8065,120.9706,1
1.171.2.0/24,1675151,1668284,,0,0,,24.8065,120.9706,100
1.171.3.0/24,1668151,1668284,,0,0,,23.6076,120.4567,100
1.171.4.0/22,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.8.0/22,1679136,1668284,,0,0,,24.0709,120.5419,100
1.171.12.0/22,1675151,1668284,,0,0,,24.8065,120.9706,20
1.171.16.0/23,1675151,1668284,,0,0,,24.8065,120.9706,1
1.171.18.0/23,1677112,1668284,,0,0,,24.8383,121.0078,5
1.171.20.0/22,1675151,1668284,,0,0,,24.8065,120.9706,1
1.171.24.0/23,1679136,1668284,,0,0,,24.0709,120.5419,100
1.171.26.0/23,1675107,1668284,,0,0,,24.6707,121.1589,20
1.171.28.0/23,1675151,1668284,,0,0,,24.8065,120.9706,1
1.171.30.0/23,1675107,1668284,,0,0,,24.6707,121.1589,20
1.171.32.0/22,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.36.0/23,1678228,1668284,,0,0,,25.1283,121.7419,20
1.171.38.0/23,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.40.0/23,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.42.0/24,1667905,1668284,,0,0,,24.9889,121.3176,20
1.171.43.0/24,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.44.0/22,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.48.0/23,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.50.0/24,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.51.0/24,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.52.0/22,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.56.0/21,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.64.0/23,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.66.0/23,1668341,1668284,,0,0,,25.0395,121.4689,1
1.171.68.0/22,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.72.0/23,1668341,1668284,,0,0,,25.0478,121.5318,10
1.171.74.0/24,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.75.0/24,1668341,1668284,,0,0,,25.0478,121.5318,100
1.171.76.0/22,1668341,1668284,,0,0,,25.0395,121.4689,100
1.171.80.0/21,1667905,1668284,,0,0,,24.9889,121.3176,1
1.171.88.0/21,1675151,1668284,,0,0,,24.8065,120.9706,100
1.171.96.0/22,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.100.0/23,1668341,1668284,,0,0,,25.0478,121.5318,5
1.171.102.0/23,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.104.0/21,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.112.0/21,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.120.0/22,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.124.0/22,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.128.0/23,1667905,1668284,,0,0,,24.9889,121.3176,1
1.171.130.0/23,1679136,1668284,,0,0,,24.0709,120.5419,100
1.171.132.0/22,1667905,1668284,,0,0,,24.9889,121.3176,1
1.171.136.0/21,6696918,1668284,,0,0,,24.9974,121.2907,100
1.171.144.0/21,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.152.0/22,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.156.0/23,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.158.0/24,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.159.0/24,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.160.0/22,1668341,1668284,,0,0,,25.0478,121.5318,5
1.171.164.0/23,1672610,1668284,,0,0,,24.6767,121.7689,20
1.171.166.0/23,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.168.0/21,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.176.0/23,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.178.0/24,1668341,1668284,,0,0,,25.0395,121.4689,1
1.171.179.0/24,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.180.0/22,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.184.0/21,1668341,1668284,,0,0,,25.0478,121.5318,1
1.171.192.0/22,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.196.0/22,1668341,1668284,,0,0,,25.0478,121.5318,20
1.171.200.0/21,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.208.0/20,1668341,1668284,,0,0,,25.0395,121.4689,20
1.171.224.0/20,1677112,1668284,,0,0,,24.8383,121.0078,20
1.171.240.0/23,1675151,1668284,,0,0,,24.8065,120.9706,20
1.171.242.0/23,1675107,1668284,,0,0,,24.6707,121.1589,20
1.171.244.0/23,1668399,1668284,,0,0,,24.1469,120.6839,20
1.171.246.0/23,1677112,1668284,,0,0,,24.8383,121.0078,20
1.171.248.0/22,1675107,1668284,,0,0,,24.6707,121.1589,20
1.171.252.0/23,1677112,1668284,,0,0,,24.8383,121.0078,20
1.171.254.0/23,1668341,1668284,,0,0,,25.0478,121.5318,20
1.172.0.0/22,1672228,1668284,,0,0,,23.57,119.57,1
1.172.4.0/22,1679136,1668284,,0,0,,24.0709,120.5419,100
1.172.8.0/21,1992733,1668284,,0,0,,24.3012,120.8037,1
1.172.16.0/21,1673820,1668284,,0,0,,22.6148,120.3139,200
1.172.24.0/21,1670652,1668284,,0,0,,23.57,119.57,100
1.172.32.0/20,1668355,1668284,,0,0,,22.9908,120.2133,100
1.172.48.0/23,1670481,1668284,,0,0,,22.6714,120.4881,100
1.172.50.0/23,1673820,1668284,,0,0,,22.6148,120.3139,100
1.172.52.0/22,1670481,1668284,,0,0,,22.6714,120.4881,100
1.172.56.0/21,1668355,1668284,,0,0,,22.9908,120.2133,100
1.172.64.0/21,1670481,1668284,,0,0,,22.6714,120.4881,10
1.172.72.0/22,1670481,1668284,,0,0,,22.6714,120.4881,10
1.172.76.0/22,1673820,1668284,,0,0,,22.6148,120.3139,10
1.172.80.0/20,1673820,1668284,,0,0,,22.6148,120.3139,1
1.172.96.0/19,1673820,1668284,,0,0,,22.6148,120.3139,1
1.172.128.0/21,1667905,1668284,,0,0,,24.9889,121.3176,200
1.172.136.0/22,1678008,1668284,,0,0,,24.434,118.3147,200
1.172.140.0/22,1667905,1668284,,0,0,,24.9889,121.3176,200
1.172.144.0/21,1667164,1668284,,0,0,,24.4514,118.3306,200
1.172.152.0/21,1667905,1668284,,0,0,,24.9889,121.3176,200
1.172.160.0/20,1672228,1668284,,0,0,,23.57,119.57,1
1.172.176.0/21,1673820,1668284,,0,0,,22.6148,120.3139,50
1.172.184.0/22,1673820,1668284,,0,0,,22.6148,120.3139,50
1.172.188.0/23,1673820,1668284,,0,0,,22.6148,120.3139,50
1.172.190.0/23,1668284,1668284,,0,0,,24,121,50
1.172.192.0/20,1673820,1668284,,0,0,,22.6148,120.3139,1
1.172.208.0/20,1673820,1668284,,0,0,,22.6148,120.3139,10
1.172.224.0/21,1673820,1668284,,0,0,,22.6148,120.3139,1
1.172.232.0/22,1679310,1668284,,0,0,,22.8855,120.3266,20
1.172.236.0/22,1673820,1668284,,0,0,,22.6148,120.3139,1
1.172.240.0/20,1671555,1668284,,0,0,,22.7258,120.3203,100
1.173.0.0/20,1673820,1668284,,0,0,,22.6148,120.3139,10
1.173.16.0/23,6615353,1668284,,0,0,,22.6824,120.2958,10
1.173.18.0/23,1673820,1668284,,0,0,,22.6148,120.3139,10
1.173.20.0/22,1673820,1668284,,0,0,,22.6148,120.3139,10
1.173.24.0/24,1671555,1668284,,0,0,,22.7258,120.3203,10
1.173.25.0/24,1673820,1668284,,0,0,,22.6148,120.3139,10
1.173.26.0/23,1668399,1668284,,0,0,,24.1469,120.6839,10
1.173.28.0/22,1673820,1668284,,0,0,,22.6148,120.3139,10
1.173.32.0/22,1670481,1668284,,0,0,,22.6714,120.4881,10
